RFID,nom,prenom,courriel,tel,adresse_postale,dateDeNaissance,idGrade,idRang,idDignite,idTitre,idGroupe
8443438773,Rolland,Hortense,rolland_hortense@bouygtel.fr,4229498927,62914,1968-04-11,4,,,,5366105887
5189007611,Robert,Constance,robert_constance@live.com,1378592361,16921,1945-07-26,5,2.0,1.0,2.0,9049066537
5515671614,Morvan,Andrée,morvan_andrée@gmail.com,5754341071,91352,1973-03-23,1,,,,2740300555
4185524301,Gaudin,Matthieu,gaudin_matthieu@hotmail.fr,2625071765,44205,1954-08-17,1,,,,9483825704
5309209217,Chrétien,Alix,chrétien_alix@hotmail.fr,9048939709,60390,1982-09-03,4,2.0,,,3431295653
3822055400,Normand,Raymond,normand_raymond@sfr.fr,2449053058,51463,1965-01-13,1,,1.0,,4215140589
3107501461,David,Charles,david_charles@dbmail.com,6462012919,60016,1982-02-07,1,2.0,,2.0,6793816076
9246444006,Pires,Nathalie,pires_nathalie@noos.fr,6851553260,64118,1991-05-10,1,,,,4946804105
4241387038,Le Gall,Gabriel,le gall_gabriel@free.fr,3448719724,38068,1955-03-08,1,,,,2945965350
2356565264,Bazin,Zacharie,bazin_zacharie@free.fr,2207476145,35693,1946-07-10,1,,,,8358901571
2014329875,Masson,Margaret,masson_margaret@orange.fr,0531499996,83260,1953-12-18,1,,,,3538927591
1792871619,Reynaud,Théodore,reynaud_théodore@voila.fr,0784767228,98476,1983-09-18,2,,,2.0,4437557565
6869517454,Pages,Hortense,pages_hortense@gmail.com,5953223185,15438,1989-07-04,1,,,,2954742847
2727521118,Perrot,Vincent,perrot_vincent@hotmail.fr,5146812148,70102,1993-05-03,1,,,,9049066537
5003170752,Gomes,Clémence,gomes_clémence@gmail.com,8230013958,74902,1961-10-05,5,1.0,3.0,3.0,5877273185
5062783227,Auger,Michelle,auger_michelle@voila.fr,2189794955,91711,1977-05-30,1,,,,3498683433
6726406726,Laine,Alexandria,laine_alexandria@voila.fr,0039880064,68194,1951-10-06,1,,,,5622045506
6813542334,Renaud,Laurent,renaud_laurent@voila.fr,8030814621,83683,1974-01-17,3,,,,3487627735
9778765937,Dupré,Suzanne,dupré_suzanne@bouygtel.fr,5587506837,41403,1943-06-08,1,,2.0,,3038314745
6846922015,De Oliveira,Antoine,de oliveira_antoine@voila.fr,7783175067,13191,1951-12-07,2,2.0,,,3322968243
9438859016,Masse,Marianne,masse_marianne@club-internet.fr,2157324919,77500,1935-04-06,1,,,,2945965350
8273949421,Meunier,Françoise,meunier_françoise@ifrance.com,8282588145,64694,1950-04-17,1,2.0,,,5664845352
9607653354,Bousquet,Maggie,bousquet_maggie@live.com,2543479130,23639,1963-05-25,1,,,3.0,9049066537
2073551623,Gérard,Geneviève,gérard_geneviève@laposte.net,0624252239,29485,1977-11-25,1,,,,7935233743
2127598735,Gautier,Franck,gautier_franck@sfr.fr,0459784477,85283,1986-10-08,1,,,,6723047732
7406519936,Rossi,Alfred,rossi_alfred@gmail.com,2408646700,56413,1953-06-24,5,,2.0,2.0,8876413213
6736632897,Colin,Clémence,colin_clémence@free.fr,6674195854,57582,1951-03-27,5,1.0,3.0,2.0,2557438769
4396009145,Benard,Vincent,benard_vincent@tele2.fr,2605887138,33221,1977-04-14,1,,,,2020403668
3921715879,Devaux,Colette,devaux_colette@noos.fr,2077273204,80724,1970-01-03,1,,,,7459875960
4909220089,Germain,Tristan,germain_tristan@dbmail.com,5355441157,29341,1964-04-18,3,,,,6793816076
6713622485,Didier,Mathilde,didier_mathilde@wanadoo.fr,5480863256,43019,1962-11-04,5,1.0,2.0,2.0,8236279818
9052859333,Gomes,André,gomes_andré@club-internet.fr,6867823022,85858,1938-07-24,1,,,,9072452886
8561315058,Guillon,Luce,guillon_luce@tele2.fr,7209920177,68086,1957-10-13,1,,,,8970764836
7973116538,Duhamel,Françoise,duhamel_françoise@sfr.fr,4640171742,61040,1999-08-10,1,1.0,,,1231672681
1885692981,Maréchal,Élodie,maréchal_élodie@voila.fr,9058427322,10858,1996-12-26,1,,,,7382270602
4668531107,Pasquier,Susan,pasquier_susan@gmail.com,1987615564,96969,1976-08-07,1,,,,2369643785
9321364679,Lagarde,Martine,lagarde_martine@wanadoo.fr,0527540608,55665,2008-01-26,1,2.0,,,7935233743
7565858032,Hoareau,Renée,hoareau_renée@free.fr,1162351429,36429,1959-08-19,1,1.0,,,7459875960
5062351654,Simon,Thierry,simon_thierry@tele2.fr,4316440627,99620,1947-04-11,5,,1.0,2.0,5480431818
1190137053,Daniel,Charlotte,daniel_charlotte@orange.fr,6238282882,63970,1968-05-04,7,1.0,3.0,,5877273185
3434973607,Vaillant,Daniel,vaillant_daniel@tiscali.fr,8249071123,32837,1957-11-15,1,1.0,,,2954742847
5951471838,Guillot,Alphonse,guillot_alphonse@laposte.net,7941902302,54139,1999-08-26,1,,,,8030289257
3959789606,Moreno,Michelle,moreno_michelle@dbmail.com,6311189347,66742,1989-06-04,1,,,,2369643785
9611461085,Chartier,Grégoire,chartier_grégoire@tiscali.fr,3778806775,49819,1962-06-12,5,2.0,3.0,2.0,6356963178
2882527580,Alexandre,Isaac,alexandre_isaac@ifrance.com,4531041965,72802,1952-05-29,1,,,,8054020172
4042800004,Briand,Agnès,briand_agnès@hotmail.fr,6859324088,27858,1950-08-30,7,1.0,,,1291576549
4578729084,Ribeiro,Marine,ribeiro_marine@club-internet.fr,4683970195,36031,1978-07-12,1,,,,2020403668
7577301590,Costa,André,costa_andré@orange.fr,7186605587,36231,1996-11-19,3,,,,3462875358
2715232027,Gérard,Océane,gérard_océane@yahoo.fr,7421936019,42364,1991-03-13,1,,,,2587949349
5927013218,Jacob,Théodore,jacob_théodore@yahoo.fr,2011891593,18770,1975-06-23,7,1.0,,2.0,3392728242
3709962905,Robin,Henriette,robin_henriette@free.fr,9256633752,63177,1947-02-17,3,,,,2020403668
4855487041,Pottier,Julien,pottier_julien@orange.fr,6431724692,85906,1951-10-13,1,,,,7935233743
1080857403,Jean,Susanne,jean_susanne@sfr.fr,4054049115,33658,1970-01-28,5,2.0,,,8876413213
6997684593,Perrot,Alice,perrot_alice@dbmail.com,6894893648,61098,1953-02-26,6,,,,5735019659
4708747010,Chartier,Aurore,chartier_aurore@voila.fr,5308178243,91073,1982-09-12,1,,,,2369643785
5185541651,Dubois,André,dubois_andré@club-internet.fr,1765153424,49806,1960-03-05,3,,,,4261260447
4412181371,Muller,Jules,muller_jules@tiscali.fr,5850352898,50563,2007-08-14,1,1.0,,,4526121248
1024156797,Marques,Laurent,marques_laurent@noos.fr,2889414562,35593,1975-06-26,3,,,3.0,7919556033
4656313959,Boucher,Lucie,boucher_lucie@bouygtel.fr,5957100302,24193,1971-10-03,7,2.0,,1.0,3498683433
6226298258,Girard,Martin,girard_martin@laposte.net,1565502405,48819,1945-08-23,1,2.0,,,5877273185
2648792934,Lambert,Bernadette,lambert_bernadette@bouygtel.fr,3244647398,93466,1971-03-04,5,1.0,,3.0,3322968243
3666278945,Blondel,Lucie,blondel_lucie@club-internet.fr,2348031581,36769,1950-12-08,1,,,,1291576549
3869658684,Valentin,Martin,valentin_martin@voila.fr,3254962857,59628,2001-11-10,7,,,1.0,7919556033
5385126974,Lefort,Aimé,lefort_aimé@laposte.net,9687616936,52596,1949-04-26,4,1.0,3.0,,7713134262
4298415407,Sanchez,Christine,sanchez_christine@hotmail.fr,3599661311,15992,1960-03-17,1,,3.0,,3392728242
3540279136,Becker,Camille,becker_camille@tele2.fr,8242825858,53383,1941-04-22,7,2.0,1.0,1.0,8236279818
1945700907,Rodrigues,Françoise,rodrigues_françoise@live.com,5590244605,30410,1954-01-08,1,,,,7713134262
5503115596,Olivier,Luce,olivier_luce@tiscali.fr,2849644109,71114,1996-08-31,1,,,,7967163462
4371591371,Fischer,Thomas,fischer_thomas@gmail.com,5986369152,86500,1975-03-06,1,,,,7970714119
8424794726,Auger,Corinne,auger_corinne@wanadoo.fr,7332877868,45208,1954-05-13,4,,,3.0,2369643785
8040109604,Thibault,Roger,thibault_roger@free.fr,9474408124,31671,1968-09-08,3,,,,6774919538
1893623850,Millet,Arthur,millet_arthur@sfr.fr,1965470071,52270,1980-06-03,1,,,,8965668535
9284619449,Fouquet,Michelle,fouquet_michelle@yahoo.fr,1469742728,61882,1970-08-09,4,2.0,2.0,3.0,1177570259
2434713979,Pineau,Isabelle,pineau_isabelle@bouygtel.fr,9506286085,28659,2003-06-11,1,2.0,,,8965668535
7053583798,Lefort,Valérie,lefort_valérie@gmail.com,4367914938,35004,1989-09-12,1,2.0,,,1083144912
6309294227,Bertrand,Laure,bertrand_laure@ifrance.com,1905117063,59892,1980-09-26,1,,2.0,,8659756853
2316932007,Collet,Alfred,collet_alfred@tele2.fr,1018799275,18151,1935-07-02,1,,,,3392728242
5122234042,Barre,Colette,barre_colette@orange.fr,7839825436,10991,1979-10-28,6,1.0,1.0,1.0,9596329928
8627252898,Valentin,Françoise,valentin_françoise@laposte.net,8516596811,12859,1950-11-26,5,2.0,,,2548185245
1384688586,Sanchez,Franck,sanchez_franck@voila.fr,6906329377,95611,1962-04-15,1,,,,2740300555
2220244230,Camus,Lucy,camus_lucy@live.com,2572931874,56005,1945-09-22,1,,,,9072452886
5059542565,Rousseau,Jacqueline,rousseau_jacqueline@wanadoo.fr,8597770410,44817,2000-11-30,5,,3.0,,2369643785
5159373770,Texier,Anastasie,texier_anastasie@club-internet.fr,3199390876,20303,1964-07-09,1,2.0,,,8030289257
9444777965,Poulain,Emmanuel,poulain_emmanuel@hotmail.fr,3421872046,24081,1991-03-25,1,,,,8654757824
2943117759,Garcia,Luce,garcia_luce@dbmail.com,0026774182,33971,1948-08-03,2,,,,3038314745
4693006401,Gaillard,Emmanuelle,gaillard_emmanuelle@tele2.fr,4783345976,92906,1989-01-30,3,,,,3538927591
4236280314,Colas,Suzanne,colas_suzanne@noos.fr,8144765877,69971,1977-03-06,1,,,,2369643785
3754967670,Vidal,Amélie,vidal_amélie@live.com,2487114231,14894,1936-07-27,1,,,,1214418842
6226649121,Maurice,André,maurice_andré@hotmail.fr,2085296242,26830,1938-10-25,1,,,,3038314745
9421706185,Bonneau,Jeanne,bonneau_jeanne@gmail.com,5733596435,12709,1968-08-11,2,,,,5622045506
2033048720,Coulon,Roland,coulon_roland@laposte.net,4284401331,39723,1981-04-20,5,1.0,3.0,1.0,1214418842
5658213451,Thomas,Laetitia,thomas_laetitia@bouygtel.fr,4066464454,43653,1967-11-09,1,,,,1214418842
9847242724,Brunel,Michèle,brunel_michèle@club-internet.fr,0240991505,49294,1970-02-27,1,,,,6793816076
6088951929,Benoit,Arthur,benoit_arthur@noos.fr,2335882838,81966,1952-05-11,1,,,,2954742847
5337165822,Perret,Stéphanie,perret_stéphanie@ifrance.com,7482094619,47703,2004-09-29,1,,,,4526121248
5935539042,Lacombe,Michèle,lacombe_michèle@noos.fr,6644805985,87837,1941-07-20,5,1.0,,,4131911466
7131397175,Vasseur,Alain,vasseur_alain@tele2.fr,8966462750,98936,1942-08-03,3,,,,8968339833
7951843732,Morel,Éléonore,morel_éléonore@club-internet.fr,1427260118,61085,1980-09-23,3,,,,8030289257
4975156814,Verdier,Laurent,verdier_laurent@live.com,7248525846,16195,1938-06-30,1,,,,2369643785
3253106345,Coste,Margaux,coste_margaux@yahoo.fr,5881383700,94604,1937-10-14,1,,,,1291576549
1423277287,Lacroix,Valentine,lacroix_valentine@wanadoo.fr,1851095452,84630,1952-11-28,1,,2.0,1.0,4261260447
2674034892,Gautier,Dominique,gautier_dominique@bouygtel.fr,1225221506,71616,1989-01-09,7,1.0,1.0,1.0,3487627735
1632943428,Durand,Michel,durand_michel@free.fr,9935620010,73384,1948-04-17,3,,,,7459875960
8064426845,Lenoir,Marie,lenoir_marie@laposte.net,0187049910,79936,1966-08-08,1,,,,9483825704
5148059946,Hamel,Capucine,hamel_capucine@voila.fr,9137788533,56017,1963-08-26,4,2.0,3.0,3.0,1083144912
1605491547,Barbier,Arthur,barbier_arthur@sfr.fr,2076217869,14125,1946-05-26,1,,,3.0,3322968243
6794286802,Morel,Marie,morel_marie@sfr.fr,3097416887,96461,1945-12-21,1,,,3.0,8659756853
1496925902,Rodriguez,Isabelle,rodriguez_isabelle@orange.fr,2796860114,21472,1947-07-12,2,,,,9072452886
8476518814,Foucher,Rémy,foucher_rémy@club-internet.fr,1618173848,61823,1945-09-21,1,,,,7999060766
6882868166,Lenoir,Vincent,lenoir_vincent@voila.fr,4887484409,15178,1994-07-12,3,,3.0,,8283391142
5454097020,Bazin,Richard,bazin_richard@voila.fr,2829911877,77410,1969-07-16,1,,,,2954742847
4191865806,Maréchal,Élodie,maréchal_élodie@bouygtel.fr,6881994387,26587,1954-05-16,1,,,,3794479229
7849592076,Hervé,Susan,hervé_susan@bouygtel.fr,5384098317,92124,1985-01-25,1,,,,4215140589
8620093915,Pires,Julien,pires_julien@free.fr,3303942003,11168,1978-07-17,1,,,,1214418842
4677516329,Roux,Olivier,roux_olivier@tele2.fr,3560722347,87737,1957-06-04,2,,1.0,,7935233743
2255923125,Charpentier,Daniel,charpentier_daniel@sfr.fr,7827825047,97310,1936-12-17,2,,,,7459875960
7299561833,Charles,Jean,charles_jean@live.com,3948832568,43374,1944-10-23,1,,,1.0,2447515723
6093700692,Renault,Élise,renault_élise@wanadoo.fr,6829356483,41691,2007-06-01,1,,,,8965668535
4358554770,Costa,Suzanne,costa_suzanne@sfr.fr,7631510906,54483,1989-05-28,1,,,1.0,3030842343
7750590719,Bernier,Jeanne,bernier_jeanne@wanadoo.fr,6866554081,85384,1962-01-01,1,2.0,,,3794479229
9124578206,Lacroix,Hélène,lacroix_hélène@laposte.net,1484047085,17242,1954-09-28,3,,1.0,,2369643785
6418004635,Guibert,Jacqueline,guibert_jacqueline@dbmail.com,2588249735,39465,1946-03-04,1,,,,8970764836
1214229497,Jourdan,Alfred,jourdan_alfred@ifrance.com,1502933867,26920,1978-09-26,1,,,,2548185245
4911569749,Moreno,Françoise,moreno_françoise@free.fr,3620044150,88112,2003-09-27,1,,,,6774919538
8768765531,Le Goff,Margaux,le goff_margaux@tiscali.fr,3417809399,61596,1961-07-30,1,,2.0,3.0,8283391142
7417333449,Léger,Laurence,léger_laurence@wanadoo.fr,9802423263,45285,1993-12-10,3,,,,8283391142
2660626178,Lagarde,Pauline,lagarde_pauline@orange.fr,8721436153,75919,1969-06-23,1,,,,7935233743
7622568005,Barbe,Dominique,barbe_dominique@club-internet.fr,2176791413,56287,1946-09-10,2,2.0,,,7459875960
3261186826,Brunet,Jeanne,brunet_jeanne@yahoo.fr,6821176594,59249,2004-06-19,1,,,,8894037471
6854636593,Royer,Bernard,royer_bernard@club-internet.fr,8350941910,84051,1949-06-22,3,,,,7935233743
6256216357,Thierry,Élisabeth,thierry_élisabeth@free.fr,1129796455,49828,1984-01-28,1,,,,7967163462
3288636473,Lefèvre,Nath,lefèvre_nath@dbmail.com,9049038147,86677,1937-04-02,1,,,,7919556033
3320538818,Leclercq,Zacharie,leclercq_zacharie@noos.fr,8244911954,12943,1958-06-05,4,2.0,2.0,1.0,5366105887
5682714510,Denis,Guy,denis_guy@tiscali.fr,8965388785,19884,1992-12-27,1,,,,9596329928
1887264505,Collin,Astrid,collin_astrid@hotmail.fr,5203895073,21136,2005-04-27,1,2.0,,,1214418842
8567997553,Auger,Chantal,auger_chantal@live.com,1236713763,15545,1944-07-15,1,,,,9072452886
4737354355,Duhamel,Marthe,duhamel_marthe@orange.fr,9861900326,46763,1960-08-25,1,,,,5366105887
4168976780,Valette,Tristan,valette_tristan@free.fr,8354244142,15985,1961-09-07,1,,,3.0,2829168963
3468690549,Samson,Dominique,samson_dominique@tiscali.fr,3397318528,64617,2006-03-10,1,,,,8236279818
4813654891,Richard,René,richard_rené@dbmail.com,5340571122,45450,1950-12-10,1,,,2.0,2548185245
5856851722,Courtois,Arnaude,courtois_arnaude@wanadoo.fr,1967670288,71650,1978-09-21,5,,,1.0,8283391142
3387443638,Clément,Océane,clément_océane@tele2.fr,5842608532,69381,1985-07-11,1,,,,2945965350
1357252555,Pages,Henri,pages_henri@live.com,4757290787,54896,1999-06-11,3,,,,3322968243
9784773701,Ruiz,Roger,ruiz_roger@club-internet.fr,1926935515,92822,1970-04-22,7,1.0,2.0,3.0,4215140589
3431828166,Thibault,Jean,thibault_jean@sfr.fr,2046594384,86044,2005-09-13,1,,,,2447515723
3159467064,Martin,Louise,martin_louise@orange.fr,0803956698,84501,1950-09-10,1,,,,9252043601
5669207342,Chevallier,Marguerite,chevallier_marguerite@free.fr,5099516765,59669,1959-11-08,3,,,,3538927591
9363941131,Dufour,Alfred,dufour_alfred@laposte.net,9723487369,31887,1944-10-26,4,,1.0,3.0,9252043601
5317066878,Hoarau,Alphonse,hoarau_alphonse@live.com,0562254157,34763,1982-01-14,5,,1.0,3.0,4551123954
5029392474,Guillon,Roger,guillon_roger@sfr.fr,9140198942,45553,1950-05-02,2,,,,1231672681
2670304488,Pelletier,Denise,pelletier_denise@noos.fr,1019928555,18012,1988-02-07,1,,1.0,,4437557565
9171950073,Laroche,Alphonse,laroche_alphonse@ifrance.com,8376993127,27668,1947-01-03,1,,,,3462875358
7411656881,Colas,Gabriel,colas_gabriel@dbmail.com,5816431621,98027,1961-10-23,1,,,,2740300555
5922428757,Leclerc,Patrick,leclerc_patrick@bouygtel.fr,1440968930,36576,1947-10-19,1,,,,4526121248
1939396398,Perret,Juliette,perret_juliette@club-internet.fr,5411302024,23301,1945-09-25,7,1.0,1.0,1.0,3431295653
4814298985,Perez,Margot,perez_margot@live.com,5420416706,29221,1998-01-01,1,,,,6356963178
4566701103,Peron,Benoît,peron_benoît@dbmail.com,4683134801,80350,1943-12-03,1,,,,8654757824
9724796948,Voisin,Georges,voisin_georges@club-internet.fr,8173143163,49029,1980-11-14,1,2.0,,,7970714119
4085787122,Pichon,Odette,pichon_odette@bouygtel.fr,1315465038,25382,2001-05-26,1,2.0,,,8970764836
5000028300,Andre,Thibault,andre_thibault@bouygtel.fr,0512809539,10794,1939-06-05,5,,3.0,1.0,2587949349
3344031473,Collin,Charles,collin_charles@orange.fr,6946092440,38809,1998-02-04,1,,,,7935233743
4371755233,Hubert,Constance,hubert_constance@bouygtel.fr,4245136979,20437,2007-08-22,1,,,,9483825704
4764172561,Wagner,Renée,wagner_renée@yahoo.fr,4063973534,92261,2006-11-08,5,,,2.0,4551123954
5607108482,Gilles,Susanne,gilles_susanne@laposte.net,3253066751,56098,1996-04-20,4,,3.0,3.0,3030842343
7048220549,Laurent,Alexandrie,laurent_alexandrie@yahoo.fr,2360415313,56346,2005-01-01,1,,,,3038314745
9854409190,Valentin,Olivier,valentin_olivier@noos.fr,2224099567,93023,1960-07-25,5,2.0,,1.0,4215140589
5345667062,Gosselin,Robert,gosselin_robert@wanadoo.fr,0339222175,68567,1977-07-15,1,,,,6723047732
1470790371,Jourdan,Inès,jourdan_inès@dbmail.com,4400499743,81761,1953-01-23,1,,,,8894037471
2850855667,Boulanger,Laetitia,boulanger_laetitia@laposte.net,0666219657,48889,2003-08-04,5,1.0,3.0,2.0,8894037471
7448407488,Gilbert,Michelle,gilbert_michelle@live.com,2862134823,24389,1965-01-03,1,,,,2829168963
6217586364,Pierre,Aurore,pierre_aurore@dbmail.com,0734485542,64021,1995-11-13,1,,,,7999060766
6042595214,Coste,Joseph,coste_joseph@sfr.fr,2196078932,49092,1971-12-17,4,,2.0,2.0,2829168963
4350748762,Pereira,Élodie,pereira_élodie@live.com,5190851053,16091,1949-11-07,1,,,,4551123954
8472882139,Mercier,Capucine,mercier_capucine@live.com,2050077468,23906,1953-07-04,4,1.0,,3.0,7967163462
4984338286,Perrin,Céline,perrin_céline@bouygtel.fr,9422531528,70947,1985-07-07,3,,,,2587949349
3100802033,Jacquot,Henri,jacquot_henri@voila.fr,6324536025,54668,1985-05-27,1,,,,8965668535
9171218954,Lombard,Hélène,lombard_hélène@tele2.fr,6716218928,65757,1962-01-31,2,,,1.0,5735019659
3991872915,Berger,Alphonse,berger_alphonse@gmail.com,6258479422,51945,1980-02-04,2,,,,9049066537
6875845648,Masse,Roger,masse_roger@sfr.fr,5098082493,16955,2002-01-30,1,,,,3462875358
7663121952,Lefort,Corinne,lefort_corinne@live.com,1783230428,23969,1935-09-02,1,,,,8030289257
9743149980,Maillet,Émilie,maillet_émilie@yahoo.fr,5190434936,56902,1951-05-31,1,,,2.0,8358901571
4889865155,Gautier,Laurence,gautier_laurence@dbmail.com,6062953507,22169,1965-02-24,1,,,,7713134262
9608547604,Gilles,Noémi,gilles_noémi@club-internet.fr,0664214352,20989,1979-04-03,5,,,3.0,8894037471
3830682885,Mercier,Zacharie,mercier_zacharie@yahoo.fr,3885629934,11453,1949-05-26,1,,,,5480431818
2828691087,Maréchal,Suzanne,maréchal_suzanne@laposte.net,4768098120,90138,1939-01-23,1,,,,7713134262
7126806530,Marie,Marc,marie_marc@gmail.com,8669232388,63152,1995-08-31,1,,2.0,,1291576549
5233399271,Lopez,Christelle,lopez_christelle@hotmail.fr,5193242366,79800,2003-06-04,5,,2.0,,4551123954
1664052278,Bazin,Léon,bazin_léon@sfr.fr,2625528129,82425,1953-08-11,1,,,,5480431818
7987577844,Pereira,Maurice,pereira_maurice@live.com,1897290038,17695,1946-04-07,1,,,,8659756853
3925831135,Petit,Émile,petit_émile@voila.fr,9739742099,22257,1936-01-21,4,,,1.0,2369643785
9942738050,Benard,Margot,benard_margot@wanadoo.fr,3834678729,93423,1987-04-30,1,,,,3431295653
7568439431,Chevalier,Guy,chevalier_guy@laposte.net,1190863548,76353,1981-10-18,7,2.0,2.0,,3322968243
9720484820,Paris,Marc,paris_marc@gmail.com,7418699963,97214,1981-09-29,1,,,,8236279818
2111190964,Prévost,Catherine,prévost_catherine@club-internet.fr,5281723444,21278,2005-02-21,1,,,,7970714119
6245184673,Techer,Louise,techer_louise@laposte.net,3377498257,21805,1946-11-01,7,1.0,3.0,2.0,4526121248
3954681060,Pasquier,Christiane,pasquier_christiane@ifrance.com,7876820592,19953,1997-01-31,3,,,,7919556033
5908375515,Leclerc,Margot,leclerc_margot@hotmail.fr,6548789290,49842,1950-11-29,1,,,,8030289257
8612300426,Perrin,Marguerite,perrin_marguerite@bouygtel.fr,4458332743,66993,1979-04-15,1,,,,2020403668
8610331812,Roy,Suzanne,roy_suzanne@tele2.fr,4937801410,75790,1987-08-20,3,,,,7970714119
4658704327,Guillaume,Aimée,guillaume_aimée@voila.fr,9476247370,81841,1977-04-19,1,,,,7919556033
7680737561,Voisin,André,voisin_andré@orange.fr,7359718476,22811,1985-03-01,7,1.0,1.0,1.0,8054020172
3372351623,Pires,Timothée,pires_timothée@orange.fr,3616529287,59118,1940-11-08,1,,,3.0,3431295653
7368931802,Fischer,Susanne,fischer_susanne@sfr.fr,7717656689,37022,1984-02-14,1,,,,2020403668
6944780891,Royer,Frédéric,royer_frédéric@tele2.fr,9165685016,32145,1953-04-25,1,1.0,,,5877273185
5552399828,Launay,Jeannine,launay_jeannine@tiscali.fr,9814691900,89253,1948-03-11,1,,,,5622045506
3817874283,Wagner,Joseph,wagner_joseph@laposte.net,6186959866,84275,1951-09-01,1,,,,5877273185
4255263751,Philippe,Catherine,philippe_catherine@gmail.com,5437818034,30636,2001-01-08,1,,,2.0,4526121248
5255549816,Allain,Alix,allain_alix@dbmail.com,2414015597,82502,1969-06-11,1,,,,1231672681
5130748498,Marty,Renée,marty_renée@sfr.fr,1523650440,78926,1988-09-18,1,1.0,,,7459875960
7241873844,Neveu,Suzanne,neveu_suzanne@laposte.net,9031374717,39310,1999-11-23,5,,1.0,,8030289257
8082726720,Muller,Suzanne,muller_suzanne@tele2.fr,6482570113,13817,1960-06-17,7,2.0,,2.0,3038314745
7927329646,Valentin,Julie,valentin_julie@voila.fr,8606189554,76652,1996-08-11,1,,,,2829168963
1648343610,Gautier,Aurore,gautier_aurore@hotmail.fr,4504180578,40528,1951-10-14,1,1.0,,,1231672681
2946204986,Voisin,Honoré,voisin_honoré@hotmail.fr,0345036742,61024,1960-09-26,3,,,,7738358497
